,090002.OF,165509.OF,161216.OF,050002.OF,159915.OF,165511.OF
110,0.10000002821002071,0.19664513695088023,0.6033548348389498,0.010000002308767618,0.03436752815263475,0.055632469538746905
111,0.1000000287554265,0.19895242190538684,0.6010475493391068,0.010000002381416006,0.03383348476761291,0.05616651285105101
112,0.10000002941004772,0.20127197738645927,0.5987279932034758,0.010000002465848583,0.03329660150786925,0.05670339602629928
113,0.10000003018004526,0.2036038684965872,0.5963961013234064,0.01000000256321668,0.03275686326929639,0.057243134167448126
114,0.1000000310762431,0.20594816083027873,0.5940518080935664,0.010000002675177354,0.03221425487030743,0.05778574245442693
115,0.10000003210642301,0.2083049199422906,0.5916950479514175,0.010000002803253836,0.03166876104283048,0.058331236153784535
116,0.10000003327907607,0.2106742126093661,0.5893257541117252,0.010000002949149852,0.031120366450294132,0.05887963060038864
117,0.10000003460776956,0.21305610476831424,0.5869438606241132,0.010000003115138387,0.0305690556584611,0.059430941226203494
118,0.10000003610421282,0.21545066358499892,0.5845493003110083,0.010000003303444086,0.030014813163483534,0.05998518353285234
119,0.10000003778357153,0.21785795636157596,0.5821420058550888,0.010000003516690385,0.029457623377537333,0.06054237310553619
120,0.10000003966103835,0.22027805111357748,0.5797219092256294,0.01000000375754968,0.028897470636340256,0.061102525605864856
121,0.10000004176480885,0.22271101536299978,0.5772889428724384,0.01000000402991926,0.028334339181399923,0.06166565678843378
122,0.10000004411168065,0.2251569177215765,0.5748430381669839,0.010000004336536817,0.027768213182714933,0.062231782480507196
123,0.10000004672756009,0.22761582686799683,0.5723841264046698,0.010000004680800131,0.02719907672758067,0.06280091859139232
